datetime,open,high,low,close,volume,symbol
2021-09-07 04:00:00+00:00,46.64614880869494,46.708772743523674,46.048082347545616,46.11383819580078,25345200.0,WMT
2021-09-08 04:00:00+00:00,46.01364045695,46.44261944587656,45.94475269228878,46.17333221435547,19508400.0,WMT
2021-09-09 04:00:00+00:00,46.17332643938913,46.22029797009253,45.6660675919844,45.847679138183594,22328700.0,WMT
2021-09-10 04:00:00+00:00,46.0919117478115,46.10443939971319,45.5376814041688,45.68172073364258,15775200.0,WMT
2021-09-13 04:00:00+00:00,45.87898794787637,46.07625546293544,45.29031373222949,45.42182540893555,19529400.0,WMT
2021-09-14 04:00:00+00:00,45.55334391281575,45.678595365808334,45.06486933796712,45.18385696411133,16533900.0,WMT
2021-09-15 04:00:00+00:00,45.11183497810419,45.32475847860323,45.0241593308077,45.26213455200195,14850000.0,WMT
2021-09-16 04:00:00+00:00,45.22769397527351,45.500113092657706,44.99285064996122,45.412437438964844,18428400.0,WMT
2021-09-17 04:00:00+00:00,45.133757044671455,45.76627096886304,45.09618483390188,45.31850051879883,73032600.0,WMT
2021-09-20 04:00:00+00:00,44.93334897280642,45.46253115322729,44.34467836592767,44.695377349853516,25054500.0,WMT
2021-09-21 04:00:00+00:00,44.68285843721471,45.271532742644965,44.673466280342275,44.783058166503906,17437500.0,WMT
2021-09-22 04:00:00+00:00,44.92396472196265,44.96467242893595,44.55447777953156,44.679725646972656,15044400.0,WMT
2021-09-23 04:00:00+00:00,44.84568036957916,44.97406013769452,44.60457323180565,44.70477294921875,15585300.0,WMT
2021-09-24 04:00:00+00:00,44.62023311033193,44.99285196182254,44.61710119699716,44.83002471923828,13360500.0,WMT
2021-09-27 04:00:00+00:00,44.73609350119749,44.9490170457202,44.41357447903828,44.54195785522461,21250800.0,WMT
2021-09-28 04:00:00+00:00,44.42610280960563,44.48559842462178,43.834300073960506,43.99399185180664,20580900.0,WMT
2021-09-29 04:00:00+00:00,44.04094122605481,44.410431665804104,43.93761319286562,43.97518539428711,21375600.0,WMT
2021-09-30 04:00:00+00:00,44.03781480573185,44.379118046505226,43.60257209877258,43.64327621459961,22457700.0,WMT
2021-10-01 04:00:00+00:00,43.60571785904692,43.721573594134746,42.55988432922766,42.91371536254883,30014400.0,WMT
2021-10-04 04:00:00+00:00,42.92622441359153,43.28318723602561,42.18098680624352,42.50037384033203,29970300.0,WMT
2021-10-05 04:00:00+00:00,42.569257588691364,43.12035596005459,42.553601608923465,42.779052734375,20597400.0,WMT
2021-10-06 04:00:00+00:00,42.66007509816115,43.145417751129905,42.62563121794514,43.092185974121094,19376700.0,WMT
2021-10-07 04:00:00+00:00,43.45540600563674,44.05660791006493,43.44914576276669,43.59944534301758,21068100.0,WMT
2021-10-08 04:00:00+00:00,43.730953216552734,43.86559680275702,43.52742188080911,43.730953216552734,13847400.0,WMT
2021-10-11 04:00:00+00:00,43.68712969577724,44.08166482873647,43.662077969033206,43.69025802612305,13048200.0,WMT
2021-10-12 04:00:00+00:00,43.63075214691624,43.965795145560044,43.54620841906106,43.64327621459961,15789300.0,WMT
2021-10-13 04:00:00+00:00,43.68084961030787,43.84054131894718,43.2518671689575,43.32701873779297,17937900.0,WMT
2021-10-14 04:00:00+00:00,43.36773205450321,43.85933489454605,43.36773205450321,43.79671096801758,19783500.0,WMT
2021-10-15 04:00:00+00:00,44.031551917076186,44.18185148274742,43.824888670494126,44.0096321105957,20737200.0,WMT
2021-10-18 04:00:00+00:00,43.83742519030534,44.4668036290586,43.78419341146911,44.36347198486328,19887000.0,WMT
2021-10-19 04:00:00+00:00,45.28718515728934,45.594048147837924,44.98345407992641,45.305973052978516,33444300.0,WMT
2021-10-20 04:00:00+00:00,45.36859675657322,45.86959894445974,45.36859675657322,45.71616744995117,17453700.0,WMT
2021-10-21 04:00:00+00:00,45.89778318066764,46.00424315418137,45.6566760125402,45.96980285644531,13954500.0,WMT
2021-10-22 04:00:00+00:00,46.060604412742435,46.87159795048569,46.060604412742435,46.44887924194336,21195600.0,WMT
2021-10-25 04:00:00+00:00,46.58664699912552,47.13148156782703,46.34553988389816,46.98744583129883,19287900.0,WMT
2021-10-26 04:00:00+00:00,46.9686619598302,47.14088134259612,46.486451271510155,46.57725524902344,17418600.0,WMT
2021-10-27 04:00:00+00:00,46.643014494605815,46.66180239077244,46.151411614707555,46.195247650146484,14565600.0,WMT
2021-10-28 04:00:00+00:00,46.44887445306718,46.64927388187425,46.2516069372273,46.48331832885742,12598500.0,WMT
2021-10-29 04:00:00+00:00,46.314237380538096,46.999979496453776,46.204645495234885,46.78705596923828,22022700.0,WMT
2021-11-01 04:00:00+00:00,46.96240034198937,47.20350748919882,46.7651328125042,46.90290832519531,12549600.0,WMT
2021-11-02 04:00:00+00:00,46.95927257153648,47.02502841548139,46.74321356037495,46.88098907470703,13638900.0,WMT
2021-11-03 04:00:00+00:00,46.84342048029195,47.059475924697395,46.66493724716461,47.02503204345703,14209500.0,WMT
2021-11-04 04:00:00+00:00,47.025025875767,47.54794426928822,46.91543041949466,47.36946105957031,15149100.0,WMT
2021-11-05 04:00:00+00:00,47.59491798542466,47.59491798542466,46.84968025937522,47.040687561035156,15081900.0,WMT
2021-11-08 05:00:00+00:00,47.0375490195568,47.12835299573154,46.57099431987254,46.740081787109375,15373200.0,WMT
2021-11-09 05:00:00+00:00,46.81836458635529,46.927960047241285,46.61483323050244,46.90290832519531,15001800.0,WMT
2021-11-10 05:00:00+00:00,46.570997843569586,46.84967720258478,46.33615451946333,46.48019027709961,16803600.0,WMT
