datetime,open,high,low,close,volume,symbol
2021-09-07 04:00:00+00:00,22.758307882725695,22.82409196545465,22.4483244181334,22.587867736816406,198107000.0,NVDA
2021-09-08 04:00:00+00:00,22.439353122725205,22.53603592576677,21.905105352001236,22.26592254638672,254434000.0,NVDA
2021-09-09 04:00:00+00:00,22.239014571951014,22.464275126748724,22.058606891844985,22.104455947875977,196856000.0,NVDA
2021-09-10 04:00:00+00:00,22.2748946360381,22.55198511877038,22.197150672313043,22.404470443725586,248376000.0,NVDA
2021-09-13 04:00:00+00:00,22.609793787016553,22.88887850668766,21.786495670040438,22.07953453063965,297500000.0,NVDA
2021-09-14 04:00:00+00:00,22.202135861768,22.336694491367744,22.013754920994057,22.16924476623535,199755000.0,NVDA
2021-09-15 04:00:00+00:00,22.236020817611784,22.293831645548725,21.894142459272885,22.267915725708008,166538000.0,NVDA
2021-09-16 04:00:00+00:00,22.11043774594107,22.204130125637935,21.855274630502613,22.16924476623535,156033000.0,NVDA
2021-09-17 04:00:00+00:00,22.227050730218956,22.247981943060058,21.758588894411496,21.828359603881836,294503000.0,NVDA
2021-09-20 04:00:00+00:00,21.07682877794372,21.36289062011508,20.594412745883098,21.04393768310547,349440000.0,NVDA
2021-09-21 04:00:00+00:00,21.346942396030226,21.354915649191057,20.88147094862816,21.176502227783203,204688000.0,NVDA
2021-09-22 04:00:00+00:00,21.29610478128571,21.888161496452156,21.126660825026075,21.869224548339844,268726000.0,NVDA
2021-09-23 04:00:00+00:00,22.067578357802937,22.46128674955399,21.818396120154357,22.40846061706543,248555000.0,NVDA
2021-09-24 04:00:00+00:00,21.997800571418352,22.07654260470453,21.789484652652416,22.008764266967773,217655000.0,NVDA
2021-09-27 04:00:00+00:00,21.63898325171852,21.72769282238247,21.255244302712523,21.589147567749023,245215000.0,NVDA
2021-09-28 04:00:00+00:00,21.144603190689022,21.348932496688196,20.58344330923957,20.63128662109375,343069000.0,NVDA
2021-09-29 04:00:00+00:00,20.871501019861885,20.948248800717536,20.40004683540283,20.44988441467285,218394000.0,NVDA
2021-09-30 04:00:00+00:00,20.70006144475727,20.99708693414732,20.620323224212417,20.648231506347656,221009000.0,NVDA
2021-10-01 04:00:00+00:00,20.68212371981342,20.79076641966092,20.13691215457875,20.674150466918945,240978000.0,NVDA
2021-10-04 04:00:00+00:00,20.43692580745961,20.47480160606298,19.49103082581489,19.667451858520508,345635000.0,NVDA
2021-10-05 04:00:00+00:00,19.884741262731815,20.580457952473463,19.789054624206987,20.38410186767578,279282000.0,NVDA
2021-10-06 04:00:00+00:00,20.054185321506793,20.652221111305703,20.014315254928512,20.632287979125977,297202000.0,NVDA
2021-10-07 04:00:00+00:00,21.023004241236695,21.252253324633013,20.90339784226503,21.006061553955078,256919000.0,NVDA
2021-10-08 04:00:00+00:00,21.03197660701689,21.136632686521562,20.707042768746597,20.762859344482422,151258000.0,NVDA
2021-10-11 04:00:00+00:00,20.507693882375722,20.994096456605053,20.44390216537423,20.627300262451172,163388000.0,NVDA
2021-10-12 04:00:00+00:00,20.759864289713306,20.988115251158046,20.460846442919173,20.603378295898438,162134000.0,NVDA
2021-10-13 04:00:00+00:00,20.849575070301597,20.92134005530111,20.645245715278612,20.870506286621094,180652000.0,NVDA
2021-10-14 04:00:00+00:00,21.218358128233028,21.683829432378424,21.052900818856443,21.67486000061035,243589000.0,NVDA
2021-10-15 04:00:00+00:00,21.73865543684794,21.859259915283243,21.5911407550322,21.790485382080078,226994000.0,NVDA
2021-10-18 04:00:00+00:00,21.677854960050606,22.218081780697908,21.57319699245635,22.149307250976562,189494000.0,NVDA
