datetime,open,high,low,close,volume,symbol
2021-09-07 04:00:00+00:00,288.8875324668998,288.96429776620096,286.1907010174333,288.0909423828125,17180400.0,MSFT
2021-09-08 04:00:00+00:00,287.70710570280636,288.503666632325,285.490137544591,288.1197814941406,15046800.0,MSFT
2021-09-09 04:00:00+00:00,288.70522581128586,289.97207310645393,285.03905983067443,285.27899169921875,19927000.0,MSFT
2021-09-10 04:00:00+00:00,286.40184654237044,287.84143755665605,283.48426721928973,283.80096435546875,19633400.0,MSFT
2021-09-13 04:00:00+00:00,285.5668027729655,286.5169525710251,282.23654837919304,285.02935791015625,23652900.0,MSFT
2021-09-14 04:00:00+00:00,287.4958964728086,289.25221376514764,286.0947028700539,287.7166442871094,21853400.0,MSFT
2021-09-15 04:00:00+00:00,291.0469559386454,293.0239921430995,289.6649460671842,292.54412841796875,28356300.0,MSFT
2021-09-16 04:00:00+00:00,291.52666332017634,293.01422835488853,288.6474825134752,292.9278564453125,19550800.0,MSFT
2021-09-17 04:00:00+00:00,291.92030251442793,292.23699967637344,287.467153222757,287.79345703125,41372500.0,MSFT
2021-09-20 04:00:00+00:00,284.39593784399835,286.689699826259,277.86019819512114,282.44769287109375,38278700.0,MSFT
2021-09-21 04:00:00+00:00,283.78178370843756,285.5572851714307,282.22703008079156,282.9276123046875,22364100.0,MSFT
2021-09-22 04:00:00+00:00,284.7799475033804,288.12938705763713,282.6493513126284,286.555419921875,26626300.0,MSFT
2021-09-23 04:00:00+00:00,286.8145429004646,288.78197237941265,285.5476956875188,287.4959411621094,18604600.0,MSFT
2021-09-24 04:00:00+00:00,286.21945226743645,287.72620170617705,284.971789339243,287.2943420410156,14999000.0,MSFT
2021-09-27 04:00:00+00:00,284.21372347893407,284.53042067540383,281.1425836817064,282.32305908203125,23571700.0,MSFT
2021-09-28 04:00:00+00:00,278.12895381807755,279.0694970956445,271.3628882146194,272.10186767578125,43186200.0,MSFT
2021-09-29 04:00:00+00:00,273.61823631743374,275.22096437346653,271.6124099419833,272.5625305175781,26353700.0,MSFT
2021-09-30 04:00:00+00:00,274.20372168206217,276.2383391909567,270.2784399241369,270.5663757324219,32343600.0,MSFT
2021-10-01 04:00:00+00:00,270.7582465838053,278.301717984921,269.96168585473896,277.4571533203125,30086300.0,MSFT
2021-10-04 04:00:00+00:00,275.8255502626874,276.1614605902717,268.9635076643741,271.70831298828125,31350700.0,MSFT
2021-10-05 04:00:00+00:00,272.6104927683687,278.70476619683035,272.6104927683687,277.1308288574219,24993000.0,MSFT
2021-10-06 04:00:00+00:00,274.270845855537,281.80471044780717,274.0117300480355,281.3056335449219,28002600.0,MSFT
2021-10-07 04:00:00+00:00,283.29231359523686,284.6935366211754,282.0830770442581,282.9756164550781,20430500.0,MSFT
2021-10-08 04:00:00+00:00,284.2904382451461,284.6935366211754,281.9295171528448,282.9756164550781,17685700.0,MSFT
2021-10-11 04:00:00+00:00,281.1233138675637,285.9699246769011,280.960147351055,282.38055419921875,19298600.0,MSFT
2021-10-12 04:00:00+00:00,283.4458821015579,283.5418606976777,280.57630659547624,281.0849609375,17974100.0,MSFT
